Date/Time,FF - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),FF - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Air Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - LIBRARY 1:Zone Air Temperature [C](TimeStep),FF - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - QA 1:Zone Air Temperature [C](TimeStep),FF - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),GF - LOBBY 1:Zone Air Temperature [C](TimeStep),GF - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 01/04  14:15:00,24.000516818986785,24.0,23.99453467706229,24.0,23.991072106597922,24.0,24.00055627208969,24.0,24.00040198044016,24.0,24.000278291263548,24.0,24.000361731060934,24.0,8640.532811352316,3848.3358238948576,-0.024265879147346608,-0.09762429179997137,-1.4783733668684098,-0.32507230718710983,-0.05044756127267844,-0.036166674634108636,0.019378185171915013 
 01/04  14:30:00,23.99989875952098,24.0,23.99481696668716,24.0,23.992308804427385,24.0,24.000535962568573,24.0,24.00043802261294,24.0,24.000268732187692,24.0,24.000476580694333,24.0,8360.94887168989,2903.1039616741064,-0.038889209423090425,-0.1167739636435724,-1.4964118547269776,-0.3520263425466883,-0.06213526693449991,-0.06565405752496602,0.00034141069966470535 
 01/04  14:45:00,23.99986838917624,24.0,23.99497531243322,24.0,23.99281045942013,24.0,24.000762426315433,24.0,24.000546168322266,24.0,24.00032477226976,24.0,24.000297399996978,24.0,7985.401195642391,2621.4695323039427,-0.05117023007115662,-0.13388834825586884,-1.5103588181888243,-0.37270676640102796,-0.06998276763313815,-0.08648080808291132,-0.013786671930030686 
 01/04  15:00:00,23.999904005254383,24.0,23.99387622943964,24.0,23.99307064145625,24.0,24.001021811661126,24.0,24.000643450458675,24.0,24.000396744858897,24.0,24.00037804599234,24.0,7664.5796317941395,2332.23831752276,-0.062413292159893205,-0.1491065479275474,-1.5233472947423987,-0.39052255413268444,-0.07639222526526634,-0.1027764191999332,-0.025866878605877608 
 01/04  15:15:00,23.999958841010063,24.0,23.993589290976278,24.0,23.99443426219982,24.0,24.001290809672202,24.0,24.000227568477015,24.0,24.00048720169064,24.0,24.00023410813556,24.0,7096.156796536152,2047.022854170611,-0.07593463792482494,-0.1614519722366684,-1.5380586077587621,-0.4094489367743935,-0.0833871777397821,-0.12279380782990962,-0.038079754949496857 
 01/04  15:30:00,24.0000456044135,24.0,23.993476952339293,24.0,23.994671097545204,24.0,24.000587567411344,24.0,24.000202016764074,24.0,24.000569484959613,24.0,24.00028339564885,24.0,6674.030076150981,1761.1102317541329,-0.08798480235032283,-0.1732000096224089,-1.5536251887353987,-0.42802427391610315,-0.0903879247028292,-0.14352003688350748,-0.04994286230768577 
 01/04  15:45:00,23.99954674284236,24.0,23.993396884675757,24.0,23.99448996298912,24.0,24.00051587222231,24.0,24.000220819911416,24.0,24.0001917238752,24.0,24.000195316502616,24.0,6315.141264307223,1801.2473557528688,-0.09864248353927504,-0.18607676189701403,-1.567066675478374,-0.4430192949711292,-0.09726326395729788,-0.15876228049611896,-0.059754356064361754 
 01/04  16:00:00,23.999492066338746,24.0,23.993334050419733,24.0,23.99430151870489,24.0,24.00055978336305,24.0,24.00025901239531,24.0,24.00016931317655,24.0,24.000239888366796,24.0,5983.413967131035,1837.4617242568522,-0.10911750396525721,-0.19752569773812811,-1.5801319642501999,-0.4586161685532752,-0.10220523491715423,-0.17297327332690485,-0.07025024159487256 
 01/04  16:15:00,24.000131177798416,24.0,23.999792686808306,24.0,23.999624382203432,24.0,24.000226811539616,24.0,24.000058071284062,24.0,24.00012596656105,24.0,23.99738160907332,24.0,2401.66171328406,1868.768556937845,-0.1304989838829822,-0.21591429255148784,-1.5881001164637163,-0.47607091836256754,-0.10845146813683437,-0.1725773155695421,-0.08296725021991938 
 01/04  16:30:00,24.00011195962035,24.0,24.000058905078717,24.0,24.000082106624735,24.0,24.00014176656705,24.0,24.000035692089675,24.0,24.000233998220214,24.0,23.99687777263783,24.0,2312.11709399697,1898.2459671275067,-0.13890906696221153,-0.22032082798493885,-1.5946703674706528,-0.48972170061262577,-0.11430437825050101,-0.1790955216875068,-0.09330289422728152 
