Date/Time,FF - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),FF - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Air Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - LIBRARY 1:Zone Air Temperature [C](TimeStep),FF - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - QA 1:Zone Air Temperature [C](TimeStep),FF - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),GF - LOBBY 1:Zone Air Temperature [C](TimeStep),GF - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 09/20  13:15:00,23.995999108296513,24.0,23.991068052618044,24.0,23.986277752981394,24.0,23.99959880627999,24.0,23.996675907532616,24.0,23.997509408663582,24.0,23.99724381217833,24.0,11531.367092865357,11162.776883878541,0.22041736903682488,0.20291039248779977,-1.349768764556748,0.11087376603863644,0.08503856887021563,0.525917901749234,0.19839946476506373 
 09/20  13:30:00,23.996866728572087,24.0,23.99088478980025,24.0,23.983673426080266,24.0,23.999936168107745,24.0,23.996620479492027,24.0,23.997349786230778,24.0,23.997844858506703,24.0,11907.351019032101,10895.136476227151,0.23741015492007456,0.20690686104512576,-1.3192518943406948,0.1389048372345045,0.09305838541234032,0.5470283501256165,0.2106167226422234 
 09/20  13:45:00,23.99691683128536,24.0,23.990848397674984,24.0,23.985898791356767,24.0,23.9994597873518,24.0,23.9964819763503,24.0,23.997338154305798,24.0,23.997906598145857,24.0,12269.80629153404,10555.078531016517,0.2519356607195268,0.21882204983731451,-1.2896724073188268,0.16473470110286315,0.10029502838558475,0.5656561058517044,0.2215474668916756 
 09/20  14:00:00,23.996894814039617,24.0,23.990943432933452,24.0,23.988375466632053,24.0,23.999903508639363,24.0,23.996393293892996,24.0,23.998247379728674,24.0,23.997911176417077,24.0,12699.777634743092,10179.461190144551,0.2657981490404308,0.2354925314284203,-1.261016140812887,0.18888529701424067,0.10757307664197838,0.5815201602958625,0.2320588910846618 
 09/20  14:15:00,23.996947249697975,24.0,23.991025264247146,24.0,23.989715903617586,24.0,23.99921625387507,24.0,23.996432064043226,24.0,23.99838781643738,24.0,23.998133483034252,24.0,12838.206496458248,9780.403096515936,0.27455295665339324,0.2501928275414726,-1.2417943255760346,0.20384609779738652,0.11006289533201895,0.5820981485212652,0.23757942585909492 
 09/20  14:30:00,23.997019256165903,24.0,23.991064299174845,24.0,23.990259933588103,24.0,24.000439102881895,24.0,23.996523984005126,24.0,23.998443585512817,24.0,23.998426418872768,24.0,12947.287891279671,9341.313690426188,0.28189422669313413,0.26282218760331955,-1.2257332264901695,0.2164452682939052,0.11233159169333576,0.5793477300096135,0.24238171226197866 
 09/20  14:45:00,23.997105865985063,24.0,23.991102237025334,24.0,23.990490682501797,24.0,24.000725720338174,24.0,23.99670534475344,24.0,23.99850542747949,24.0,23.99877609656397,24.0,12976.429107445145,8539.142686037994,0.2869836184165958,0.27286069034400573,-1.2140011250560627,0.22276973879203887,0.1138459111038249,0.5717995731266886,0.24588455314028404 
 09/20  15:00:00,23.999474952387427,24.0,23.996912118541143,24.0,23.995496588387056,24.0,24.000503915275075,24.0,23.999876913985663,24.0,23.99950627687145,24.0,24.00032670585797,24.0,10834.694473873955,7748.245815996275,0.1863176488825162,0.23240121511417297,-1.332008019243078,0.007585844398709908,0.03518029666230901,0.15614301462191696,0.1593478705840607 
 09/20  15:15:00,23.99966104348629,24.0,23.997109942881487,24.0,23.996468502747867,24.0,24.000321588514847,24.0,24.00005543060848,24.0,23.99959239160545,24.0,24.000345290845992,24.0,10487.704211378343,6964.48789833573,0.17857386167282963,0.22554833518662373,-1.3382564894939168,-0.008109181163275378,0.028325002428177027,0.1359571897500817,0.14944260241747592 
 09/20  15:30:00,23.999062938649967,24.0,23.996665151619297,24.0,23.995800438168537,24.0,24.00053466393377,24.0,23.999668006136588,24.0,23.999732779665493,24.0,24.00050478021162,24.0,10121.38034021639,6192.328101070805,0.15072634634712692,0.19551855174511795,-1.3670643785849772,-0.053295896069276226,0.008992085090094802,0.08431054500999709,0.1211659416116206 
