Date/Time,FF - ACADEMIC ADMINISTRATION 1:Zone Air Temperature [C](TimeStep),FF - ACADEMIC ADMINISTRATION 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Air Temperature [C](TimeStep),FF - CLASSROOM 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Air Temperature [C](TimeStep),FF - COMPUTER LAB 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Air Temperature [C](TimeStep),FF - FACULTY LOUNGE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - LIBRARY 1:Zone Air Temperature [C](TimeStep),FF - LIBRARY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FF - QA 1:Zone Air Temperature [C](TimeStep),FF - QA 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),GF - LOBBY 1:Zone Air Temperature [C](TimeStep),GF - LOBBY 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),Whole Building:Facility Total HVAC Electricity Demand Rate [W](TimeStep),Whole Building:Facility Total Produced Electricity Rate [W](TimeStep),CLASSROOM - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),COMPUTER LAB - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),FACULTY LOUNGE - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LIBRARY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),QA - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LOBBY - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ACADEMIC ADMINISTRATION - PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 03/19  22:30:00,22.49318748569205,26.0,22.69906685254275,25.0,22.7374909594302,24.0,22.724881070858014,23.0,22.279286511756986,24.0,22.71233820351215,25.0,22.007043401286936,26.0,0.0,0.0,-0.5750137099965467,-0.7860408718045944,-2.4434026421606148,-1.2312000363134392,-0.5233731692653845,-0.8014222082429645,-0.7582422029623398 
 03/19  22:45:00,22.46577663581019,26.0,22.669749422080947,25.0,22.709121975783727,24.0,22.696407168064074,23.0,22.241886637800814,24.0,22.685383161338684,25.0,21.955406959395905,26.0,0.0,0.0,-0.58411128013285,-0.7946918567993326,-2.4555739410470294,-1.2440597493159469,-0.5328589041370728,-0.8198442390494307,-0.766653386665597 
 03/19  23:00:00,22.438681221482483,26.0,22.640521171937248,25.0,22.681446309215595,24.0,22.668323760296495,23.0,22.204887173843176,24.0,22.65874611286183,25.0,21.903979287974316,26.0,0.0,0.0,-0.5932124380476388,-0.8032229402269305,-2.4676962744549966,-1.2569015007985072,-0.5423164678580349,-0.838161637429536,-0.7750708995265432 
 03/19  23:15:00,22.412257544268414,26.0,22.611867602731678,25.0,22.654204981025472,24.0,22.641068060520873,23.0,22.169008746981397,24.0,22.63281244476135,25.0,21.854409873014266,26.0,0.0,0.0,-0.6021482770391128,-0.8116930265382356,-2.479428969655296,-1.26921019234945,-0.5514263959343597,-0.8555874576143695,-0.7832514002067935 
 03/19  23:30:00,22.38612492426641,26.0,22.58364679316215,25.0,22.627000417341446,24.0,22.614227616495757,23.0,22.13397276796455,24.0,22.607170498674197,25.0,21.8067864279524,26.0,0.0,0.0,-0.6110450066015866,-0.8202041820231605,-2.491118989204061,-1.2814524849539284,-0.5605211396306068,-0.8743887914638233,-0.791469498301992 
 03/19  23:45:00,22.35978420416427,26.0,22.555447427572766,25.0,22.599527690716187,24.0,22.58726023668478,23.0,22.099150563743287,24.0,22.58131081014949,25.0,21.76032917142303,26.0,0.0,0.0,-0.6199767848294033,-0.8288042470713181,-2.5028747014264994,-1.2936901284568108,-0.5696949751077703,-0.8918099078064712,-0.7997682772058037 
 03/19  24:00:00,22.333028010738218,26.0,22.527001131980224,25.0,22.57169818824088,24.0,22.559969813509344,23.0,22.064152611719322,24.0,22.555065280684882,25.0,21.71434477064388,26.0,0.0,0.0,-0.6289795192140891,-0.836169158418511,-2.5147328439090715,-1.3059811243484367,-0.5776410517634848,-0.9090803989411697,-0.8081735873063767 
 03/20  00:15:00,22.307107303803765,26.0,22.499453352956422,25.0,22.54413509493191,24.0,22.53392516707799,23.0,22.030476079533788,24.0,22.529949389463802,25.0,21.671428356578076,26.0,0.0,0.0,-0.6360104616750379,-0.8446111512713387,-2.5256456145436137,-1.3171770483060312,-0.5862495077997627,-0.9241194157170741,-0.8160051599653442 
 03/20  00:30:00,22.282265539910128,26.0,22.473055833015948,25.0,22.517039419800266,24.0,22.509225189721526,23.0,21.998754887019093,24.0,22.506043127610514,25.0,21.63260029377711,26.0,0.0,0.0,-0.6441234107188928,-0.8529507310534508,-2.536170194410491,-1.3285148251630152,-0.5945607031142792,-0.9379198567262567,-0.8236114609872291 
 03/20  00:45:00,22.258251625845237,26.0,22.447546124395696,25.0,22.4904460825708,24.0,22.485375505648538,23.0,21.968724866966,24.0,22.482869676839833,25.0,21.597244422816814,26.0,0.0,0.0,-0.652002284652834,-0.8611308334583978,-2.546370687430251,-1.3393822212729734,-0.6026392450710604,-0.9506144549794607,-0.8309903989610062 
